url,label
http://142.105.2.220/login.php,phishing
https://example8473.com/path59,benign
http://26.191.240.50/login.php,phishing
https://example1069.com/path71,benign
https://example1587.com/path82,benign
https://example4510.com/path49,benign
https://example2678.com/path82,benign
https://example3897.com/path78,benign
https://example659.com/path60,benign
https://example3149.com/path9,benign
http://36.111.61.185/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxx.xyz/login,phishing
https://example7235.com/path73,benign
https://example5522.com/path64,benign
https://example8215.com/path20,benign
https://example2938.com/path64,benign
https://example7537.com/path15,benign
http://25.43.46.28/login.php,phishing
http://88.243.110.198/login.php,phishing
https://example1229.com/path10,benign
https://example6480.com/path78,benign
http://secure-update-account-paypal-xxxxxxxxxxx.click/login,phishing
http://56.248.204.1/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.tk/login,phishing
https://example6843.com/path35,benign
http://secure-update-account-paypal-xx.tk/login,phishing
https://example7195.com/path84,benign
https://example5393.com/path75,benign
https://example383.com/path10,benign
http://secure-update-account-paypal-xxxxx.tk/login,phishing
https://example7001.com/path2,benign
http://128.34.171.211/login.php,phishing
https://example2280.com/path15,benign
https://example2356.com/path20,benign
http://secure-update-account-paypal-xxx.click/login,phishing
http://17.14.181.182/login.php,phishing
https://example3933.com/path19,benign
https://example4985.com/path53,benign
http://secure-update-account-paypal-x.tk/login,phishing
https://example4931.com/path40,benign
https://example4564.com/path33,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.com/login,phishing
https://example6885.com/path3,benign
https://example4248.com/path56,benign
http://175.83.172.243/login.php,phishing
https://example6876.com/path21,benign
https://example8352.com/path2,benign
http://19.83.246.208/login.php,phishing
http://1.246.158.27/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.com/login,phishing
http://224.57.63.182/login.php,phishing
http://141.179.94.123/login.php,phishing
https://example7767.com/path63,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.com/login,phishing
https://example9052.com/path64,benign
http://228.109.1.50/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxx.tk/login,phishing
http://212.237.75.179/login.php,phishing
https://example5312.com/path49,benign
https://example3412.com/path88,benign
http://secure-update-account-paypal-xxxx.click/login,phishing
https://example9569.com/path15,benign
https://example4484.com/path24,benign
https://example1584.com/path61,benign
http://125.11.16.31/login.php,phishing
https://example8403.com/path55,benign
http://162.151.93.159/login.php,phishing
https://example3089.com/path64,benign
http://14.12.107.165/login.php,phishing
https://example4576.com/path25,benign
http://173.230.102.38/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxxxxxx.tk/login,phishing
http://85.46.2.113/login.php,phishing
https://example9783.com/path66,benign
http://10.204.44.28/login.php,phishing
https://example9503.com/path11,benign
https://example2593.com/path89,benign
http://138.71.76.170/login.php,phishing
http://secure-update-account-paypal-xx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.com/login,phishing
https://example7056.com/path24,benign
http://197.215.117.28/login.php,phishing
http://111.18.71.192/login.php,phishing
https://example265.com/path90,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.xyz/login,phishing
https://example3353.com/path9,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.com/login,phishing
https://example121.com/path29,benign
https://example7580.com/path36,benign
https://example5781.com/path47,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.com/login,phishing
https://example3851.com/path20,benign
http://221.218.152.250/login.php,phishing
http://secure-update-account-paypal-xxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxx.xyz/login,phishing
https://example1274.com/path66,benign
http://secure-update-account-paypal-xxxxxxxxxxxx.com/login,phishing
http://125.47.32.241/login.php,phishing
http://23.190.183.51/login.php,phishing
https://example2661.com/path71,benign
https://example9471.com/path15,benign
http://93.247.229.137/login.php,phishing
http://252.238.127.110/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.click/login,phishing
https://example2610.com/path58,benign
https://example757.com/path80,benign
http://secure-update-account-paypal-xxx.click/login,phishing
https://example1134.com/path74,benign
http://secure-update-account-paypal-xxxx.ml/login,phishing
https://example655.com/path18,benign
https://example3357.com/path15,benign
http://secure-update-account-paypal-xxxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxxxxxx.tk/login,phishing
http://220.243.33.22/login.php,phishing
https://example9615.com/path82,benign
http://247.43.129.23/login.php,phishing
https://example1354.com/path28,benign
https://example1699.com/path55,benign
http://41.140.37.151/login.php,phishing
https://example7933.com/path63,benign
https://example1469.com/path49,benign
http://11.103.156.12/login.php,phishing
https://example7818.com/path86,benign
http://225.72.12.253/login.php,phishing
https://example9455.com/path8,benign
http://156.168.244.44/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.com/login,phishing
https://example5108.com/path63,benign
https://example1530.com/path45,benign
http://190.254.83.183/login.php,phishing
http://secure-update-account-paypal-xxxxx.click/login,phishing
http://secure-update-account-paypal-xxx.com/login,phishing
http://163.104.151.83/login.php,phishing
https://example4627.com/path43,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.com/login,phishing
http://247.211.100.47/login.php,phishing
http://23.71.146.84/login.php,phishing
http://secure-update-account-paypal-x.xyz/login,phishing
https://example6116.com/path76,benign
https://example3506.com/path37,benign
https://example2637.com/path97,benign
https://example8280.com/path94,benign
https://example1519.com/path51,benign
https://example3193.com/path81,benign
https://example8996.com/path98,benign
https://example352.com/path83,benign
http://secure-update-account-paypal-xxxxxxxxxx.com/login,phishing
https://example7528.com/path64,benign
http://secure-update-account-paypal-x.com/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.com/login,phishing
http://172.223.203.202/login.php,phishing
https://example698.com/path32,benign
https://example5651.com/path12,benign
http://233.140.130.94/login.php,phishing
https://example8987.com/path14,benign
https://example2013.com/path48,benign
https://example4864.com/path3,benign
https://example4721.com/path97,benign
http://secure-update-account-paypal-xxxxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xxx.ml/login,phishing
https://example9911.com/path57,benign
http://26.212.43.202/login.php,phishing
https://example2084.com/path83,benign
https://example8349.com/path98,benign
https://example824.com/path65,benign
https://example7834.com/path67,benign
https://example7413.com/path18,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.tk/login,phishing
https://example5288.com/path63,benign
https://example6114.com/path19,benign
https://example2025.com/path51,benign
http://149.195.186.43/login.php,phishing
http://222.255.55.6/login.php,phishing
https://example1944.com/path96,benign
https://example5510.com/path24,benign
https://example7087.com/path7,benign
http://150.53.146.103/login.php,phishing
http://201.115.17.53/login.php,phishing
http://63.208.61.173/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.com/login,phishing
http://245.231.250.44/login.php,phishing
http://124.127.53.170/login.php,phishing
https://example3450.com/path23,benign
http://228.193.17.26/login.php,phishing
https://example1321.com/path5,benign
http://secure-update-account-paypal-xx.ml/login,phishing
http://secure-update-account-paypal-xx.click/login,phishing
http://83.87.217.126/login.php,phishing
https://example7715.com/path79,benign
http://41.45.211.147/login.php,phishing
https://example2304.com/path91,benign
http://secure-update-account-paypal-xxx.tk/login,phishing
https://example2906.com/path84,benign
https://example6609.com/path38,benign
https://example2341.com/path98,benign
https://example7235.com/path3,benign
http://96.53.254.164/login.php,phishing
http://secure-update-account-paypal-xxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xx.click/login,phishing
https://example8157.com/path59,benign
http://secure-update-account-paypal-xxxxx.click/login,phishing
https://example896.com/path47,benign
http://207.59.3.223/login.php,phishing
https://example4079.com/path61,benign
https://example8542.com/path31,benign
http://60.254.71.97/login.php,phishing
http://secure-update-account-paypal-xx.com/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.xyz/login,phishing
https://example9107.com/path36,benign
http://secure-update-account-paypal-xxxxxxxxxx.tk/login,phishing
http://203.53.243.109/login.php,phishing
https://example2332.com/path12,benign
https://example3462.com/path77,benign
https://example8803.com/path52,benign
http://89.203.215.200/login.php,phishing
http://secure-update-account-paypal-xxxxxxxx.tk/login,phishing
https://example947.com/path54,benign
http://secure-update-account-paypal-xxxx.tk/login,phishing
http://231.210.245.116/login.php,phishing
https://example4163.com/path13,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.click/login,phishing
http://156.198.38.190/login.php,phishing
https://example7587.com/path20,benign
http://secure-update-account-paypal-xxxxxxxxx.click/login,phishing
https://example2367.com/path48,benign
https://example111.com/path29,benign
http://secure-update-account-paypal-xxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.click/login,phishing
http://152.120.18.146/login.php,phishing
https://example7442.com/path78,benign
https://example1628.com/path59,benign
https://example4907.com/path27,benign
https://example9839.com/path10,benign
http://secure-update-account-paypal-xxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxx.tk/login,phishing
https://example3318.com/path26,benign
https://example4421.com/path29,benign
https://example8020.com/path70,benign
https://example7618.com/path42,benign
http://73.232.183.153/login.php,phishing
https://example6381.com/path83,benign
https://example2428.com/path22,benign
http://secure-update-account-paypal-xx.tk/login,phishing
https://example3991.com/path12,benign
http://219.41.203.28/login.php,phishing
https://example6288.com/path45,benign
http://221.151.186.143/login.php,phishing
http://137.8.177.83/login.php,phishing
https://example153.com/path36,benign
https://example1210.com/path34,benign
https://example7189.com/path54,benign
https://example3441.com/path72,benign
http://secure-update-account-paypal-xxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.ml/login,phishing
https://example3468.com/path21,benign
http://208.174.61.233/login.php,phishing
http://112.54.178.229/login.php,phishing
https://example4845.com/path75,benign
http://196.169.135.160/login.php,phishing
http://61.151.132.81/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxx.com/login,phishing
http://70.60.183.70/login.php,phishing
https://example936.com/path82,benign
http://78.213.63.65/login.php,phishing
https://example7558.com/path96,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxxxx.click/login,phishing
http://242.33.190.154/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.ml/login,phishing
http://103.237.135.124/login.php,phishing
http://90.28.15.117/login.php,phishing
http://secure-update-account-paypal-xxxxxx.xyz/login,phishing
http://90.250.92.30/login.php,phishing
https://example543.com/path39,benign
https://example9943.com/path62,benign
http://secure-update-account-paypal-xxx.tk/login,phishing
http://100.116.104.254/login.php,phishing
http://232.240.227.78/login.php,phishing
https://example943.com/path98,benign
http://secure-update-account-paypal-xxxxx.xyz/login,phishing
http://212.232.33.98/login.php,phishing
https://example7121.com/path3,benign
https://example9114.com/path83,benign
https://example3508.com/path42,benign
http://145.157.87.202/login.php,phishing
https://example4023.com/path22,benign
https://example3702.com/path1,benign
https://example6088.com/path59,benign
http://213.234.55.228/login.php,phishing
https://example4347.com/path17,benign
http://102.198.160.104/login.php,phishing
https://example7072.com/path8,benign
http://202.77.84.225/login.php,phishing
http://secure-update-account-paypal-x.com/login,phishing
http://188.44.167.247/login.php,phishing
https://example6316.com/path63,benign
https://example7900.com/path78,benign
https://example7046.com/path87,benign
https://example3417.com/path41,benign
https://example5241.com/path90,benign
http://137.98.57.221/login.php,phishing
http://185.41.79.29/login.php,phishing
http://34.254.158.183/login.php,phishing
https://example4309.com/path14,benign
http://secure-update-account-paypal-xxxxxxxxx.tk/login,phishing
http://5.37.232.245/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.com/login,phishing
http://135.42.126.28/login.php,phishing
http://94.95.164.203/login.php,phishing
http://secure-update-account-paypal-xx.click/login,phishing
https://example3419.com/path53,benign
https://example7608.com/path37,benign
https://example7424.com/path81,benign
http://secure-update-account-paypal-xxxx.xyz/login,phishing
https://example4043.com/path41,benign
https://example7539.com/path42,benign
http://secure-update-account-paypal-xx.xyz/login,phishing
https://example5834.com/path58,benign
https://example8970.com/path6,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.com/login,phishing
http://161.1.46.41/login.php,phishing
http://secure-update-account-paypal-xxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxx.ml/login,phishing
https://example4698.com/path94,benign
https://example1060.com/path48,benign
http://127.15.190.133/login.php,phishing
https://example3803.com/path68,benign
https://example3356.com/path25,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.xyz/login,phishing
https://example7259.com/path60,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxx.xyz/login,phishing
https://example4799.com/path36,benign
https://example8793.com/path72,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.ml/login,phishing
https://example7598.com/path85,benign
http://203.111.94.236/login.php,phishing
http://54.61.4.81/login.php,phishing
http://secure-update-account-paypal-xxxxx.com/login,phishing
https://example4220.com/path64,benign
http://42.108.63.67/login.php,phishing
https://example3278.com/path6,benign
https://example6561.com/path29,benign
https://example5341.com/path34,benign
http://secure-update-account-paypal-xxxxxxxx.ml/login,phishing
https://example8097.com/path15,benign
https://example4834.com/path72,benign
http://129.39.209.119/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.com/login,phishing
http://189.83.52.18/login.php,phishing
http://119.139.78.235/login.php,phishing
https://example8209.com/path96,benign
https://example1694.com/path6,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-x.xyz/login,phishing
http://147.99.152.143/login.php,phishing
https://example8877.com/path64,benign
https://example9253.com/path70,benign
https://example2361.com/path35,benign
http://75.84.182.244/login.php,phishing
http://174.49.124.104/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxx.tk/login,phishing
https://example2303.com/path84,benign
http://secure-update-account-paypal-xxxxxx.tk/login,phishing
https://example7841.com/path10,benign
https://example7822.com/path2,benign
http://32.8.77.180/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.tk/login,phishing
https://example1431.com/path14,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.ml/login,phishing
https://example3537.com/path21,benign
https://example1367.com/path84,benign
http://237.73.92.137/login.php,phishing
https://example3286.com/path75,benign
http://241.42.179.165/login.php,phishing
http://104.157.36.50/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxx.tk/login,phishing
https://example9125.com/path94,benign
http://secure-update-account-paypal-xxxx.xyz/login,phishing
https://example6375.com/path82,benign
http://40.17.112.56/login.php,phishing
https://example9593.com/path6,benign
https://example2482.com/path5,benign
https://example6953.com/path47,benign
https://example646.com/path10,benign
http://108.25.102.37/login.php,phishing
http://secure-update-account-paypal-xxxx.xyz/login,phishing
https://example8804.com/path55,benign
http://78.113.50.191/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxx.click/login,phishing
http://252.187.44.175/login.php,phishing
https://example9561.com/path86,benign
https://example20.com/path98,benign
http://67.74.143.197/login.php,phishing
https://example4242.com/path100,benign
https://example2318.com/path43,benign
https://example6870.com/path30,benign
http://165.251.56.139/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxx.xyz/login,phishing
https://example6028.com/path72,benign
https://example4942.com/path52,benign
https://example3955.com/path35,benign
https://example5189.com/path46,benign
http://187.77.252.203/login.php,phishing
https://example3123.com/path40,benign
http://172.52.214.164/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxx.xyz/login,phishing
http://212.107.25.113/login.php,phishing
https://example6667.com/path51,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.tk/login,phishing
https://example7316.com/path43,benign
https://example8309.com/path100,benign
http://secure-update-account-paypal-xxxxxxxxx.click/login,phishing
http://6.51.84.189/login.php,phishing
http://37.106.17.220/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.ml/login,phishing
https://example9372.com/path77,benign
https://example366.com/path81,benign
http://secure-update-account-paypal-xxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.click/login,phishing
http://25.156.30.77/login.php,phishing
http://83.251.66.156/login.php,phishing
http://130.105.230.174/login.php,phishing
http://224.47.235.9/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.ml/login,phishing
https://example6723.com/path59,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxxx.click/login,phishing
https://example4814.com/path94,benign
https://example7887.com/path7,benign
http://secure-update-account-paypal-xxx.com/login,phishing
https://example5659.com/path15,benign
https://example4980.com/path27,benign
https://example3726.com/path76,benign
https://example7950.com/path45,benign
https://example1099.com/path12,benign
https://example9980.com/path61,benign
http://secure-update-account-paypal-xx.xyz/login,phishing
https://example854.com/path22,benign
https://example7850.com/path87,benign
https://example9680.com/path59,benign
https://example8220.com/path87,benign
http://94.219.119.71/login.php,phishing
https://example8133.com/path10,benign
http://secure-update-account-paypal-xxxxxxxxxx.tk/login,phishing
https://example6968.com/path34,benign
https://example2728.com/path90,benign
https://example6171.com/path32,benign
https://example7866.com/path40,benign
https://example335.com/path36,benign
http://121.225.8.252/login.php,phishing
https://example769.com/path35,benign
https://example3090.com/path22,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.xyz/login,phishing
https://example9706.com/path78,benign
https://example4421.com/path34,benign
https://example5096.com/path47,benign
http://secure-update-account-paypal-xxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxx.ml/login,phishing
https://example3940.com/path8,benign
https://example1915.com/path10,benign
http://secure-update-account-paypal-xxxxxxxx.com/login,phishing
https://example5215.com/path57,benign
https://example1741.com/path93,benign
https://example3560.com/path9,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.click/login,phishing
https://example2.com/path20,benign
https://example1277.com/path85,benign
https://example6087.com/path83,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.tk/login,phishing
http://11.151.34.26/login.php,phishing
https://example6731.com/path40,benign
https://example7553.com/path18,benign
https://example3905.com/path69,benign
http://secure-update-account-paypal-xxxxxxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxx.ml/login,phishing
https://example3738.com/path60,benign
http://secure-update-account-paypal-xxxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.xyz/login,phishing
https://example615.com/path54,benign
http://223.174.80.213/login.php,phishing
https://example445.com/path79,benign
http://secure-update-account-paypal-x.click/login,phishing
https://example1221.com/path11,benign
https://example238.com/path69,benign
https://example3220.com/path15,benign
https://example5818.com/path99,benign
https://example1321.com/path33,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.com/login,phishing
https://example1199.com/path73,benign
https://example9157.com/path74,benign
https://example1666.com/path84,benign
http://180.85.151.25/login.php,phishing
https://example7525.com/path15,benign
https://example3167.com/path56,benign
https://example367.com/path66,benign
http://secure-update-account-paypal-xxxxxxxxxxx.com/login,phishing
https://example7796.com/path77,benign
http://180.229.247.231/login.php,phishing
http://103.175.170.54/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxx.xyz/login,phishing
https://example3770.com/path72,benign
https://example6811.com/path18,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.com/login,phishing
https://example9162.com/path82,benign
http://186.141.68.77/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxxx.tk/login,phishing
https://example564.com/path87,benign
https://example6096.com/path58,benign
http://203.157.148.199/login.php,phishing
http://147.203.223.212/login.php,phishing
http://160.249.86.33/login.php,phishing
https://example9891.com/path88,benign
https://example9547.com/path67,benign
http://200.223.116.152/login.php,phishing
http://secure-update-account-paypal-xxxx.tk/login,phishing
http://20.81.193.25/login.php,phishing
https://example1571.com/path63,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.ml/login,phishing
https://example3534.com/path52,benign
https://example8335.com/path1,benign
http://242.213.186.28/login.php,phishing
https://example6865.com/path39,benign
http://secure-update-account-paypal-xxxxx.click/login,phishing
https://example407.com/path95,benign
http://231.78.106.127/login.php,phishing
https://example8070.com/path43,benign
http://205.66.251.148/login.php,phishing
https://example6304.com/path15,benign
http://secure-update-account-paypal-xxxxxxxxxx.ml/login,phishing
https://example7500.com/path51,benign
http://153.104.18.211/login.php,phishing
https://example2484.com/path64,benign
https://example9135.com/path78,benign
http://5.35.252.177/login.php,phishing
https://example4985.com/path74,benign
https://example568.com/path4,benign
http://secure-update-account-paypal-xxxxxxxxxx.ml/login,phishing
http://74.91.46.160/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.com/login,phishing
https://example9349.com/path6,benign
http://125.157.141.209/login.php,phishing
https://example2911.com/path68,benign
https://example5695.com/path43,benign
http://215.119.87.235/login.php,phishing
https://example1134.com/path54,benign
https://example4679.com/path57,benign
http://5.127.41.184/login.php,phishing
http://136.170.132.34/login.php,phishing
https://example4151.com/path90,benign
http://95.236.26.231/login.php,phishing
http://133.5.65.237/login.php,phishing
http://250.61.200.102/login.php,phishing
https://example861.com/path40,benign
https://example4751.com/path11,benign
https://example7783.com/path55,benign
https://example7641.com/path69,benign
https://example7704.com/path53,benign
http://secure-update-account-paypal-xxxxxxxxxx.xyz/login,phishing
https://example2527.com/path10,benign
http://secure-update-account-paypal-xx.com/login,phishing
http://secure-update-account-paypal-xxxxxxx.click/login,phishing
https://example3288.com/path9,benign
http://12.58.16.202/login.php,phishing
https://example3223.com/path67,benign
http://secure-update-account-paypal-xxxxxxxxxx.com/login,phishing
http://249.183.33.134/login.php,phishing
http://201.94.24.91/login.php,phishing
http://secure-update-account-paypal-xxxxxxxx.ml/login,phishing
https://example8470.com/path44,benign
http://57.129.211.61/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.xyz/login,phishing
http://229.66.127.209/login.php,phishing
https://example6883.com/path65,benign
https://example6855.com/path71,benign
http://172.129.68.39/login.php,phishing
https://example1136.com/path32,benign
http://secure-update-account-paypal-x.ml/login,phishing
https://example7331.com/path69,benign
https://example6432.com/path96,benign
https://example9595.com/path43,benign
http://218.22.11.234/login.php,phishing
https://example6333.com/path78,benign
https://example9647.com/path7,benign
https://example4133.com/path54,benign
https://example7053.com/path12,benign
https://example9638.com/path47,benign
https://example5812.com/path71,benign
https://example1358.com/path12,benign
https://example5971.com/path96,benign
http://86.116.43.141/login.php,phishing
http://9.155.181.106/login.php,phishing
https://example8924.com/path30,benign
https://example8806.com/path73,benign
https://example4025.com/path92,benign
https://example128.com/path67,benign
https://example3465.com/path54,benign
https://example5513.com/path3,benign
https://example3188.com/path77,benign
http://secure-update-account-paypal-xxxxxxxxxx.ml/login,phishing
http://86.109.31.217/login.php,phishing
http://68.150.116.2/login.php,phishing
http://240.202.70.100/login.php,phishing
https://example3028.com/path31,benign
https://example8616.com/path11,benign
https://example6134.com/path20,benign
https://example9331.com/path50,benign
https://example5275.com/path25,benign
http://secure-update-account-paypal-xxxxxxxxx.xyz/login,phishing
https://example4665.com/path11,benign
https://example6796.com/path89,benign
http://60.204.174.223/login.php,phishing
https://example9423.com/path30,benign
https://example1067.com/path93,benign
https://example2967.com/path82,benign
